Time,Water_Level
2015-01-27 12:00:00,0.36000001430511475
2015-01-27 13:00:00,0.3813000023365021
2015-01-27 14:00:00,0.37700000405311584
2015-01-27 15:00:00,0.36399999260902405
2015-01-27 16:00:00,0.3619999885559082
2015-01-27 17:00:00,0.36500000953674316
2015-01-27 18:00:00,0.3529999852180481
2015-01-27 19:00:00,0.3269999921321869
2015-01-27 20:00:00,0.3149999976158142
2015-01-27 21:00:00,0.3084999918937683
2015-01-27 22:00:00,0.30399999022483826
2015-01-27 23:00:00,0.31700000166893005
2015-01-28 00:00:00,0.35499998927116394
2015-01-28 01:00:00,0.3560999929904938
2015-01-28 02:00:00,0.34700000286102295
2015-01-28 03:00:00,0.3269999921321869
2015-01-28 04:00:00,0.2930000126361847
2015-01-28 05:00:00,0.24500000476837158
2015-01-28 06:00:00,0.23199999332427979
2015-01-28 07:00:00,0.20399999618530273
2015-01-28 08:00:00,0.17599999904632568
2015-01-28 09:00:00,0.1770000010728836
2015-01-28 10:00:00,0.15600000321865082
2015-01-28 11:00:00,0.12700000405311584
2015-01-28 12:00:00,0.12150000035762787
2015-01-28 13:00:00,0.125
2015-01-28 14:00:00,0.13500000536441803
2015-01-28 15:00:00,0.14900000393390656
2015-01-28 16:00:00,0.17100000381469727
2015-01-28 17:00:00,0.17110000550746918
2015-01-28 18:00:00,0.18000000715255737
2015-01-28 19:00:00,0.1745000034570694
2015-01-28 20:00:00,0.19300000369548798
2015-01-28 21:00:00,0.16699999570846558
2015-01-28 22:00:00,0.09700000286102295
2015-01-28 23:00:00,0.007000000216066837
2015-01-29 00:00:00,-0.06400000303983688
2015-01-29 01:00:00,-0.07699999958276749
2015-01-29 02:00:00,-0.03400000184774399
2015-01-29 03:00:00,0.006000000052154064
2015-01-29 04:00:00,0.054999999701976776
2015-01-29 05:00:00,0.07999999821186066
2015-01-29 06:00:00,0.0203000009059906
2015-01-29 07:00:00,0.013000000268220901
2015-01-29 08:00:00,0.04500000178813934
2015-01-29 09:00:00,-0.014999999664723873
2015-01-29 10:00:00,0.014999999664723873
2015-01-29 11:00:00,0.11599999666213989
2015-01-29 12:00:00,0.1679999977350235
2015-01-29 13:00:00,0.2004999965429306
2015-01-29 14:00:00,0.22699999809265137
2015-01-29 15:00:00,0.19699999690055847
2015-01-29 16:00:00,0.14300000667572021
2015-01-29 17:00:00,0.1599999964237213
2015-01-29 18:00:00,0.19699999690055847
2015-01-29 19:00:00,0.21299999952316284
2015-01-29 20:00:00,0.2160000056028366
2015-01-29 21:00:00,0.20600000023841858
2015-01-29 22:00:00,0.18700000643730164
2015-01-29 23:00:00,0.17499999701976776
2015-01-30 00:00:00,0.20999999344348907
2015-01-30 01:00:00,0.25
2015-01-30 02:00:00,0.30000001192092896
2015-01-30 03:00:00,0.367000013589859
2015-01-30 04:00:00,0.41449999809265137
2015-01-30 05:00:00,0.4147000014781952
2015-01-30 06:00:00,0.36899998784065247
2015-01-30 07:00:00,0.3434999883174896
2015-01-30 08:00:00,0.3499999940395355
2015-01-30 09:00:00,0.37299999594688416
2015-01-30 10:00:00,0.35830000042915344
2015-01-30 11:00:00,0.382999986410141
2015-01-30 12:00:00,0.4000000059604645
2015-01-30 13:00:00,0.4099999964237213
2015-01-30 14:00:00,0.4350000023841858
2015-01-30 15:00:00,0.4284999966621399
2015-01-30 16:00:00,0.4449999928474426
2015-01-30 17:00:00,0.453000009059906
2015-01-30 18:00:00,0.4300000071525574
2015-01-30 19:00:00,0.39800000190734863
2015-01-30 20:00:00,0.367000013589859
2015-01-30 21:00:00,0.33500000834465027
2015-01-30 22:00:00,0.3109999895095825
2015-01-30 23:00:00,0.2879999876022339
2015-01-31 00:00:00,0.2930000126361847
2015-01-31 01:00:00,0.3330000042915344
2015-01-31 02:00:00,0.382999986410141
2015-01-31 03:00:00,0.41999998688697815
2015-01-31 04:00:00,0.4620000123977661
2015-01-31 05:00:00,0.4970000088214874
2015-01-31 06:00:00,0.4950000047683716
2015-01-31 07:00:00,0.453000009059906
2015-01-31 08:00:00,0.4230000078678131
2015-01-31 09:00:00,0.3889999985694885
2015-01-31 10:00:00,0.3718999922275543
2015-01-31 11:00:00,0.35760000348091125
2015-01-31 12:00:00,0.3700000047683716
2015-01-31 13:00:00,0.3930000066757202
2015-01-31 14:00:00,0.39100000262260437
2015-01-31 15:00:00,0.38999998569488525
2015-01-31 16:00:00,0.3869999945163727
2015-01-31 17:00:00,0.3930000066757202
2015-01-31 18:00:00,0.40700000524520874
2015-01-31 19:00:00,0.39500001072883606
2015-01-31 20:00:00,0.37700000405311584
2015-01-31 21:00:00,0.34700000286102295
2015-01-31 22:00:00,0.2840000092983246
2015-01-31 23:00:00,0.2370000034570694
2015-02-01 00:00:00,0.2199999988079071
